chat_id,github_link,gpt_link,Type of issue/Problem (#1),Type of issue/Problem (#2),Did ChatGPT help with the issue,How did ChatGPT help with the issue,Explanations for why ChatGPT was helpful (#1),Explanations for why ChatGPT was helpful (#2),Explanations for why ChatGPT was NOT helpful,Notes,owner/repo,primary_language,stars,contributors,forks,username_shared_link,user_public_repos,user_followers,user_account_age_years,user_contributions,num_files,num_lines
9,https://github.com/openrewrite/rewrite-spring/issues/300,https://chat.openai.com/share/3b804a18-c795-41e6-8254-335e340e9347,code enhancement,,Yes,ideas about solving a problem,engagemnet (emoji) signals,,,,openrewrite/rewrite-spring,Java,232,30,61,MahatmaFatalError,244,9,13,0,299,33561
10,https://github.com/TryQuiet/quiet/issues/1342,https://chat.openai.com/share/348be70c-7215-4ffe-a776-265472722695,tool/library/api usage queries,,Yes,tool usage and format information ,direct implementation,,,,TryQuiet/quiet,C,1876,30,76,siepra,20,12,8,22,1836,449213
12,https://github.com/kukulich/home-assistant-jablotron100/issues/71,https://chat.openai.com/share/c9b839a8-d582-459a-8a66-8228d8e12e11,debugging and code repair,,Yes,"ideas about solving a problem, debugging",explicit positve comment,,,,kukulich/home-assistant-jablotron100,Python,63,9,23,PereViader,16,5,6,27,26,9630
15,https://github.com/TryQuiet/quiet/issues/1495,https://chat.openai.com/share/92d3c71d-be76-4821-8b98-9c73e6312ebf,code generation and implementation,debugging and code repair,Yes,ideas about solving a problem,direct implementation,,,,TryQuiet/quiet,C,1876,30,76,holmesworcester,46,29,14,22,1836,449213
17,https://github.com/AdaskoTheBeAsT/Typewriter/issues/28,https://chat.openai.com/share/e6d0fb78-665f-4fe0-ae8a-761f41cda357,system design and architecture,,Yes,ideas about solving a problem,idea generation and brainstorming,,,,AdaskoTheBeAsT/Typewriter,C#,62,26,12,AdaskoTheBeAsT,153,11,11,21,332,38125
18,https://github.com/openstreetmap/operations/issues/867,https://chat.openai.com/share/7c0faaf3-65ba-465c-9af8-7fbc502896b5,information retrieval,,Yes,information about the usage of access tokens,engagemnet (emoji) signals,,,,openstreetmap/operations,,98,8,13,Zaczero,42,216,9,29,7,165
29,https://github.com/britannio/in_app_review/issues/91,https://chat.openai.com/share/78f1d49b-2b20-4b92-814d-7149b6c39f22,tool/library/api usage queries,,Yes,api/library information,idea generation and brainstorming,,,,britannio/in_app_review,C++,281,4,74,britannio,134,118,6,16,79,3130
30,https://github.com/microsoft/vscode-copilot-release/issues/166,https://chat.openai.com/share/c30f92f3-461f-4441-9de3-f9affa239404,code generation and implementation,,Yes,used as an example to prove the presence of an issue,issue discovery and planning,,,,microsoft/vscode-copilot-release,,292,7,24,mnj,18,3,15,0,10,150
33,https://github.com/codegouvfr/sill/issues/15,https://chat.openai.com/share/4dfcf80c-9ef0-4580-8cac-48235f4c438b,code enhancement,,Yes,code modification,direct implementation,,,,codegouvfr/sill,TypeScript,8,12,6,garronej,235,352,10,28,931,29103
34,https://github.com/zylon-ai/private-gpt/issues/302,https://chat.openai.com/share/e3b9b714-5746-4bf5-b118-4f7618ccd949,debugging and code repair,,Yes,solultions to fix the package header issue,direct implementation,,,,zylon-ai/private-gpt,Python,52436,30,7031,chadgit,56,18,8,0,118,7164
43,https://github.com/karpathy/ng-video-lecture/issues/18,https://chat.openai.com/share/b50316a4-0f63-4813-8888-9cb3ca68b7f1,code explanation,debugging and code repair,Yes,bug detection,explicit positve comment,,,,karpathy/ng-video-lecture,Python,3119,2,811,freestylerick,5,0,1,1,5,33300
46,https://github.com/teremterem/botmerger/issues/5,https://chat.openai.com/share/eeb02d4d-1556-4ba2-ac10-461d16ad79aa,debugging and code repair,,Yes,ideas about solving a problem,direct implementation,,,,teremterem/botmerger,Python,0,1,0,teremterem,27,3,10,26,17,1366
49,https://github.com/lablup/backend.ai/issues/1323,https://chat.openai.com/share/75f57f32-c9fe-4faa-b6af-ffb450fabed4,code generation and implementation,,Yes,code generation,direct implementation,,,,lablup/backend.ai,Python,475,30,148,achimnol,68,298,13,20,1396,297921
52,https://github.com/wizeline/wize-q-remix/issues/239,https://chat.openai.com/share/a72ed419-d449-4348-a018-96ab6813f8fc,test generation,,Yes,showcase GPT's ability in generating unit tests,idea generation and brainstorming,,,,wizeline/wize-q-remix,JavaScript,3,11,1,albertcastaned,27,11,6,9,464,39046
53,https://github.com/theonlysam/blackjack/issues/2,https://chat.openai.com/share/ba7477cb-efbc-4109-be1b-c3fd59e025b8,system design and architecture,code generation and implementation,Yes,,explicit positve comment,,,,theonlysam/blackjack,Python,0,1,0,bbelderbos,173,358,13,14,4,46
57,https://github.com/pmndrs/assets/issues/4,https://chat.openai.com/share/62aa46ca-9f23-4eb6-8f31-e45ce9add14b,system design and architecture,,Yes,suggestion on how to set up the workflow in github,issue discovery and planning,,,,pmndrs/assets,Makefile,88,2,4,abernier,247,80,15,26,24,397
58,https://github.com/ActivityWatch/aw-server/issues/137,https://chat.openai.com/share/2a9730d7-e762-4075-8b49-2c6ebc4a3d7b,debugging and code repair,,Yes,api/library suggestion,explicit positve comment,,,,ActivityWatch/aw-server,Python,84,17,50,ErikBjare,175,1195,12,22,28,1850
59,https://github.com/OpenAdaptAI/OpenAdapt/issues/288,https://chat.openai.com/share/bcecf257-500e-446f-90ba-2ca5713de34d,information retrieval,,Yes,provided examples of ui components as list,idea generation and brainstorming,,,,OpenAdaptAI/OpenAdapt,Python,654,16,80,abrichr,51,30,13,26,189,21959
62,https://github.com/karthink/gptel/issues/76,https://chat.openai.com/share/e3a05c2e-7dd4-4e97-bc3d-fd6decd49285,code enhancement,,Yes,showcase GPT's ability in solving problems in one shot,issue discovery and planning,,,,karthink/gptel,Emacs Lisp,975,30,106,colonelpanic8,229,122,12,15,10,3388
64,https://github.com/vitabletech/SnippetMaster/issues/29,https://chat.openai.com/share/9bb9c3d1-c6b1-4a64-88c2-85ae24db20fc,system design and architecture,,Yes,provided solutions for the github workflow,direct implementation,,,,vitabletech/SnippetMaster,HTML,5,4,0,msrajawat298,96,22,6,18,11,657
65,https://github.com/eclipse-basyx/basyx-applications/issues/30,https://chat.openai.com/share/d222b399-ffcb-4377-84ae-f0399107313f,tool/library/api usage queries,,Yes,"ideas about solving a problem, writing plugin in a framework",idea generation and brainstorming,,,,eclipse-basyx/basyx-applications,Vue,15,10,24,aaronzi,18,2,8,10,396,78825
67,https://github.com/jabrena/spring-boot-user-beans/issues/36,https://chat.openai.com/share/21e49b75-516f-46bd-8cf7-2eeffac7bb97,tool/library/api usage queries,,Yes,api/library information,idea generation and brainstorming,,,,jabrena/spring-boot-user-beans,Java,52,2,3,jabrena,441,164,14,17,52,6915
69,https://github.com/jabrena/spring-boot-user-beans/issues/100,https://chat.openai.com/share/54687dac-6909-49b7-922b-75727a048ca3,tool/library/api usage queries,code enhancement,Yes,ideas about solving a problem,direct implementation,,,,jabrena/spring-boot-user-beans,Java,52,2,3,jabrena,441,164,14,17,52,6915
70,https://github.com/jabrena/spring-boot-user-beans/issues/88,https://chat.openai.com/share/0a69776f-09a0-492f-94e9-97ca649fa1c2,code generation and implementation,,Yes,code generation,direct implementation,,,,jabrena/spring-boot-user-beans,Java,52,2,3,jabrena,441,164,14,17,52,6915
71,https://github.com/paulio11/P5-Pokebox/issues/69,https://chat.openai.com/share/1643854b-ee67-4b92-8f6a-57d85566ed77,code generation and implementation,,Yes,providing the best solution to solve the request by user,direct implementation,,,,paulio11/P5-Pokebox,JavaScript,0,1,1,paulio11,9,3,1,2,94,25167
74,https://github.com/lakruzz/reporeport/issues/10,https://chat.openai.com/share/077e125b-d44e-4605-ab81-ca82958f8321,test generation,,Yes,provided unit testing solutions and pipeline,explicit positve comment,,,,lakruzz/reporeport,Python,0,1,1,lakruzz,78,33,14,24,10,558
75,https://github.com/dumpus-app/dumpus-app/issues/37,https://chat.openai.com/share/e0f5535e-7e8e-4338-8781-2aa03cbc4e63,tool/library/api usage queries,,Yes,ideas about solving a problem,idea generation and brainstorming,,,,dumpus-app/dumpus-app,TypeScript,69,8,14,florian-lefebvre,134,148,3,18,286,27476
76,https://github.com/sky-unlimited/wef_2023/issues/26,https://chat.openai.com/share/17cb00bd-7a36-49d3-87c3-da00883850f4,system design and architecture,,Yes,ideas about solving a problem,idea generation and brainstorming,,,,sky-unlimited/wef_2023,Ruby,2,2,0,alexstan67,17,5,2,15,590,19110
77,https://github.com/MasterPi-2124/CNWeb30-Backend/issues/15,https://chat.openai.com/share/25578bff-305b-4427-8798-ec7aa6c3ec06,code generation and implementation,system design and architecture,Yes,api/library information,idea generation and brainstorming,,,,MasterPi-2124/CNWeb30-Backend,JavaScript,0,3,1,nghiatm341,1,0,1,5,29,5425
80,https://github.com/scriptit-fr/ChatGPTApp/issues/3,https://chat.openai.com/share/dfa88bd3-c56a-4efe-a67f-05b67fe617fb,code enhancement,,Yes,code generation,explicit positve comment,,,,scriptit-fr/ChatGPTApp,JavaScript,39,3,7,RomainVialard,14,67,7,1,2,208
82,https://github.com/SafEight/wdm-project/issues/8,https://chat.openai.com/share/6d2cf27c-1323-4136-942b-81952b7b9380,tool/library/api usage queries,code generation and implementation,Yes,api/library information and code generation,explicit positve comment,,,,SafEight/wdm-project,Python,0,4,0,Merlijnmacgillavry,18,2,7,0,32,1101
84,https://github.com/ObjectVision/GeoDMS/issues/246,https://chat.openai.com/share/3ae98084-ed42-4a93-b89c-2caa08019c20,code generation and implementation,,Yes,code and solution generation,idea generation and brainstorming,,,,ObjectVision/GeoDMS,C++,6,5,1,MaartenHilferink,0,4,11,28,956,187046
87,https://github.com/jabrena/spring-boot-user-beans/issues/17,https://chat.openai.com/share/52305262-66c1-4b11-92e0-b81694dae809,tool/library/api usage queries,,Yes,code generation,direct implementation,,,,jabrena/spring-boot-user-beans,Java,52,2,3,jabrena,441,164,14,17,52,6915
89,https://github.com/HumanCompatibleAI/tensor-trust/issues/51,https://chat.openai.com/share/46cfda9a-0876-46f6-8b18-c2dfd67b5b49,program generation,,Yes,high level program/library implementation,idea generation and brainstorming,,,,HumanCompatibleAI/tensor-trust,Python,37,9,5,qxcv,85,67,12,22,238,491496
90,https://github.com/JAWD-001/peer_mentoring/issues/60,https://chat.openai.com/share/8731673c-4b66-4645-a1d8-17af2a3a5a19,code enhancement,tool/library/api recommendation,Yes,api/library suggestion and code generation,idea generation and brainstorming,direct implementation,,,JAWD-001/peer_mentoring,JavaScript,0,2,1,bbelderbos,173,358,13,14,243,25631
91,https://github.com/Ken-Watson/home-depot-scraper-pdm/issues/32,https://chat.openai.com/share/f6799c79-8218-453c-94db-d086cda82279,debugging and code repair,,Yes,debugged the issue with running the program,direct implementation,,,,Ken-Watson/home-depot-scraper-pdm,Python,3,2,0,bbelderbos,173,358,13,14,17,439
93,https://github.com/purcell/postgresql-migrations/issues/4,https://chat.openai.com/share/7efbd567-cfaf-40c5-997a-7ceb1edeac37,tool/library/api usage queries,information retrieval,Yes,api/library information,explicit positve comment,,,,purcell/postgresql-migrations,PLpgSQL,46,1,2,NotBrianZach,147,22,9,12,6,148
95,https://github.com/simonw/ttok/issues/7,https://chat.openai.com/share/a3c5da38-bfd0-423d-af7e-dbed7bfe5278,tool/library/api usage queries,debugging and code repair,Yes,code generation,direct implementation,,,,simonw/ttok,Python,235,1,7,simonw,761,6113,16,20,7,458
96,https://github.com/internetarchive/openlibrary/issues/7942,https://chat.openai.com/share/33867c63-5def-4c0a-9ad0-19317f737515,code enhancement,,Yes,code for data cleaninng,explicit positve comment,,,,internetarchive/openlibrary,Python,4910,30,1229,cdrini,42,60,10,26,1320,209735
97,https://github.com/Bluefissure/NoKillPlugin/issues/6,https://chat.openai.com/share/d11de125-fb2f-4cc3-940a-fb02f7bfbc71,code generation and implementation,,Yes,code generation,direct implementation,,,,Bluefissure/NoKillPlugin,C#,5,4,3,Bluefissure,168,415,9,25,18,687
103,https://github.com/jefftriplett/frontmatter-cli/issues/5,https://chat.openai.com/share/6700fbde-7f9e-41dc-ba0e-c034cd5f4259,code explanation,code enhancement,Yes,ideas on adding feature,direct implementation,,,,jefftriplett/frontmatter-cli,Python,4,2,1,displague,220,171,13,20,10,312
104,https://github.com/simonw/symbex/issues/25,https://chat.openai.com/share/f9b4f1d0-cedb-4576-a145-ad3eac345d27,code generation and implementation,,Yes,help with writing the code,idea generation and brainstorming,,,,simonw/symbex,Python,213,1,6,simonw,761,6113,16,20,15,2222
106,https://github.com/jasonacox/Powerwall-Dashboard/issues/288,https://chat.openai.com/share/43ed295b-993b-4c4f-9782-a746b9140e8c,debugging and code repair,,Yes,,explicit positve comment,,,,jasonacox/Powerwall-Dashboard,Python,258,17,56,jasonacox,56,133,12,23,103,174884
107,https://github.com/jasonacox/Powerwall-Dashboard/issues/302,https://chat.openai.com/share/53a0b68f-b8da-4b21-baef-e5f28b0b4270,debugging and code repair,,Yes,,engagemnet (emoji) signals,explicit positve comment,,,jasonacox/Powerwall-Dashboard,Python,258,17,56,jasonacox,56,133,12,23,103,174884
109,https://github.com/wasfree/terraform-provider-uptrends/issues/69,https://chat.openai.com/share/3fd24c1d-dabd-4a69-94d6-14ff79e692c0,code enhancement,debugging and code repair,Yes,,explicit positve comment,,,,wasfree/terraform-provider-uptrends,Go,4,2,1,rknightion,1,21,9,21,2120,525269
112,https://github.com/Vandivier/ladderly-3/issues/41,https://chat.openai.com/share/b4d2687f-0017-44bd-8dde-0a09bb846f4b,information retrieval,,Yes,,issue discovery and planning,,,,Vandivier/ladderly-3,TypeScript,10,4,5,Vandivier,92,150,10,28,1087,101733
122,https://github.com/sanjar-notes/react/issues/40,https://chat.openai.com/share/0b26f548-9912-44fc-816c-fe06d157b4d7,tool/library/api usage queries,,Yes,,issue discovery and planning,,,,sanjar-notes/react,,1,2,1,sanjarcode,54,20,5,24,390,130023
127,https://github.com/soulhighwing/LocalGPT/issues/2,https://chat.openai.com/share/a3622816-ce00-455e-a178-a75791555e5a,code generation and implementation,,Yes,,issue discovery and planning,,,,soulhighwing/LocalGPT,JavaScript,120,1,12,gwpl,55,37,14,6,7,1354
130,https://github.com/ballerina-platform/ballerina-library/issues/5129,https://chat.openai.com/share/c95ee7b0-5223-4aad-bca8-d8c596c84250,tool/library/api usage queries,,Yes,,idea generation and brainstorming,engagemnet (emoji) signals,,,ballerina-platform/ballerina-library,Ballerina,137,30,56,lnash94,56,9,7,22,48,4988
134,https://github.com/NVlabs/Deep_Object_Pose/issues/313,https://chat.openai.com/share/a9e30c79-f70a-456d-8e54-2ded88bacab0,code generation and implementation,,Yes,,explicit positve comment,,,,NVlabs/Deep_Object_Pose,Python,976,13,273,TontonTremblay,41,39,10,29,75,12936
137,https://github.com/nomic-ai/gpt4all/issues/1238,https://chat.openai.com/share/499b0a9c-9323-4831-a3c9-7608bec46dd5,code generation and implementation,,Yes,,direct implementation,,,,nomic-ai/gpt4all,C++,65478,30,7221,johndpope,8728,926,14,28,305,37284
140,https://github.com/simonw/asgi-proxy-lib/issues/5,https://chat.openai.com/share/3461da01-6e49-4324-9ece-cc2be1134f04,code generation and implementation,,Yes,,direct implementation,,,,simonw/asgi-proxy-lib,Python,19,1,0,simonw,761,6113,16,20,8,267
141,https://github.com/aahnik/unison/issues/1,https://chat.openai.com/share/b9df6ce0-f2c9-4129-9f66-80dd303a7b32,tool/library/api usage queries,code enhancement,Yes,,direct implementation,,,,aahnik/unison,Python,3,1,0,aahnik,44,245,4,12,138,10336
145,https://github.com/liyongsea/parallel_corpus_mnbvc/issues/45,https://chat.openai.com/share/be5a2fa0-b8da-41d5-9e87-8f4beec691e6,system design and architecture,,Yes,,direct implementation,,,issue closed after the link by the owner,liyongsea/parallel_corpus_mnbvc,Jupyter Notebook,6,8,4,liyongsea,28,15,10,0,82,8161
147,https://github.com/arikwex/infernal-sigil/issues/2,https://chat.openai.com/share/957a3f2c-2d05-4ed2-885c-3c8af7c7caf9,code explanation,,Yes,,idea generation and brainstorming,,,,arikwex/infernal-sigil,HTML,129,1,12,eguneys,320,22,11,28,39,5374
148,https://github.com/clojure-emacs/clj-suitable/issues/39,https://chat.openai.com/share/47222295-450c-42fa-9fa7-4e71a68a1254,code generation and implementation,,Yes,,direct implementation,,,,clojure-emacs/clj-suitable,Clojure,113,6,7,vemv,22,78,12,20,36,2695
149,https://github.com/FIT4002-TEAM9/Leaf/issues/41,https://chat.openai.com/share/4cccdd8c-6fdb-4507-b444-716d4d502482,code generation and implementation,,Yes,,explicit positve comment,direct implementation,,,FIT4002-TEAM9/Leaf,TypeScript,0,6,3,Andre-Pham,23,4,4,30,194,34106
150,https://github.com/eric-czech/ngly1-gpt/issues/2,https://chat.openai.com/share/a8064b62-0e3e-4604-926f-56f2868e3d63,information retrieval,,Yes,,idea generation and brainstorming,,,,eric-czech/ngly1-gpt,Jupyter Notebook,1,1,0,eric-czech,70,34,10,3,35,72681
151,https://github.com/hackforla/website/issues/5086,https://chat.openai.com/share/53878509-f889-465c-ad9d-d38ea0e33611,debugging and code repair,,Yes,,explicit positve comment,,,interesting comment saying sth like 'i should add gpt to my debug toolbox',hackforla/website,JavaScript,291,30,707,MattPereira,64,16,3,13,598,81940
152,https://github.com/rane254/QuiizApp2023/issues/1,https://chat.openai.com/share/f16b23dc-8dce-4dae-925b-0c0f6fd3beac,code enhancement,,Yes,,direct implementation,,,issue closed after the link by the owner,rane254/QuiizApp2023,Java,0,2,0,rane254,8,1,4,17,63,2161
153,https://github.com/neilenns/vatsim-plan-verifier/issues/149,https://chat.openai.com/share/cd39a2c9-720e-44b1-85db-2827435c7163,code generation and implementation,,Yes,,direct implementation,,,,neilenns/vatsim-plan-verifier,JavaScript,1,2,0,neilenns,74,23,9,26,324,1112201
154,https://github.com/ObjectVision/GeoDMS/issues/304,https://chat.openai.com/share/bd3abd5c-85d7-4a80-be52-90207efb3eac,tool/library/api usage queries,,Yes,,direct implementation,,,,ObjectVision/GeoDMS,C++,6,5,1,MaartenHilferink,0,4,11,28,956,187046
155,https://github.com/Merxon22/Appointmeow/issues/1,https://chat.openai.com/share/55c43865-a4c3-469e-9785-88dbbb16ccd0,debugging and code repair,,Yes,,direct implementation,,,,Merxon22/Appointmeow,JavaScript,2,2,0,ilixindri,8,2,6,10,33,19812
156,https://github.com/neilenns/vatsim-plan-verifier/issues/173,https://chat.openai.com/share/413a796f-1568-4443-9528-66754bb08d81,tool/library/api recommendation,,Yes,,idea generation and brainstorming,,,,neilenns/vatsim-plan-verifier,JavaScript,1,2,0,neilenns,74,23,9,26,324,1112201
